time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
1998-01-18 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 08:00:00,0.0706,0.0706,0,0,0,0,0,0
1998-01-18 09:00:00,0.1736,0.1736,0,0,0,0,0,0
1998-01-18 10:00:00,0.1847,0.1847,0,0,0,0,0,0
1998-01-18 11:00:00,0.2082,0.2082,0,0,0,0,0,0
1998-01-18 12:00:00,0.2016,0.2016,0,0,0,0,0,0
1998-01-18 13:00:00,0.1063,0.1063,0,0,0,0,0,0
1998-01-18 14:00:00,0.0495,0.0495,0,0,0,0,0,0
1998-01-18 15:00:00,0.0321,0.0321,0,0,0,0,0,0
1998-01-18 16:00:00,0.0095,0.0095,0,0,0,0,0,0
1998-01-18 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-18 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 08:00:00,0.0834,0.0834,0,0,0,0,0,0
1998-01-19 09:00:00,0.2007,0.2007,0,0,0,0,0,0
1998-01-19 10:00:00,0.2222,0.2222,0,0,0,0,0,0
1998-01-19 11:00:00,0.2585,0.2585,0,0,0,0,0,0
1998-01-19 12:00:00,0.2105,0.2105,0,0,0,0,0,0
1998-01-19 13:00:00,0.14,0.14,0,0,0,0,0,0
1998-01-19 14:00:00,0.0922,0.0922,0,0,0,0,0,0
1998-01-19 15:00:00,0.068,0.068,0,0,0,0,0,0
1998-01-19 16:00:00,0.0307,0.0307,0,0,0,0,0,0
1998-01-19 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-19 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 08:00:00,0.0992,0.0992,0,0,0,0,0,0
1998-01-20 09:00:00,0.3716,0.3716,0,0,0,0,0,0
1998-01-20 10:00:00,0.5982,0.5982,0,0,0,0,0,0
1998-01-20 11:00:00,0.7009,0.7009,0,0,0,0,0,0
1998-01-20 12:00:00,0.7376,0.7376,0,0,0,0,0,0
1998-01-20 13:00:00,0.7085,0.7085,0,0,0,0,0,0
1998-01-20 14:00:00,0.5898,0.5898,0,0,0,0,0,0
1998-01-20 15:00:00,0.3998,0.3998,0,0,0,0,0,0
1998-01-20 16:00:00,0.1451,0.1451,0,0,0,0,0,0
1998-01-20 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-20 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 08:00:00,0.1287,0.1287,0,0,0,0,0,0
1998-01-21 09:00:00,0.3266,0.3266,0,0,0,0,0,0
1998-01-21 10:00:00,0.454,0.454,0,0,0,0,0,0
1998-01-21 11:00:00,0.6227,0.6227,0,0,0,0,0,0
1998-01-21 12:00:00,0.7255,0.7255,0,0,0,0,0,0
1998-01-21 13:00:00,0.6874,0.6874,0,0,0,0,0,0
1998-01-21 14:00:00,0.5725,0.5725,0,0,0,0,0,0
1998-01-21 15:00:00,0.3788,0.3788,0,0,0,0,0,0
1998-01-21 16:00:00,0.1328,0.1328,0,0,0,0,0,0
1998-01-21 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-21 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 08:00:00,0.1521,0.1521,0,0,0,0,0,0
1998-01-22 09:00:00,0.4111,0.4111,0,0,0,0,0,0
1998-01-22 10:00:00,0.5981,0.5981,0,0,0,0,0,0
1998-01-22 11:00:00,0.7001,0.7001,0,0,0,0,0,0
1998-01-22 12:00:00,0.7259,0.7259,0,0,0,0,0,0
1998-01-22 13:00:00,0.6907,0.6907,0,0,0,0,0,0
1998-01-22 14:00:00,0.5867,0.5867,0,0,0,0,0,0
1998-01-22 15:00:00,0.4076,0.4076,0,0,0,0,0,0
1998-01-22 16:00:00,0.1517,0.1517,0,0,0,0,0,0
1998-01-22 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-22 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 08:00:00,0.1426,0.1426,0,0,0,0,0,0
1998-01-23 09:00:00,0.3794,0.3794,0,0,0,0,0,0
1998-01-23 10:00:00,0.5406,0.5406,0,0,0,0,0,0
1998-01-23 11:00:00,0.6338,0.6338,0,0,0,0,0,0
1998-01-23 12:00:00,0.6556,0.6556,0,0,0,0,0,0
1998-01-23 13:00:00,0.619,0.619,0,0,0,0,0,0
1998-01-23 14:00:00,0.5111,0.5111,0,0,0,0,0,0
1998-01-23 15:00:00,0.3332,0.3332,0,0,0,0,0,0
1998-01-23 16:00:00,0.1205,0.1205,0,0,0,0,0,0
1998-01-23 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-23 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 08:00:00,0.1241,0.1241,0,0,0,0,0,0
1998-01-24 09:00:00,0.3404,0.3404,0,0,0,0,0,0
1998-01-24 10:00:00,0.5023,0.5023,0,0,0,0,0,0
1998-01-24 11:00:00,0.6181,0.6181,0,0,0,0,0,0
1998-01-24 12:00:00,0.6651,0.6651,0,0,0,0,0,0
1998-01-24 13:00:00,0.6392,0.6392,0,0,0,0,0,0
1998-01-24 14:00:00,0.5465,0.5465,0,0,0,0,0,0
1998-01-24 15:00:00,0.3832,0.3832,0,0,0,0,0,0
1998-01-24 16:00:00,0.1446,0.1446,0,0,0,0,0,0
1998-01-24 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-24 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 08:00:00,0.0346,0.0346,0,0,0,0,0,0
1998-01-25 09:00:00,0.1396,0.1396,0,0,0,0,0,0
1998-01-25 10:00:00,0.2677,0.2677,0,0,0,0,0,0
1998-01-25 11:00:00,0.3309,0.3309,0,0,0,0,0,0
1998-01-25 12:00:00,0.4139,0.4139,0,0,0,0,0,0
1998-01-25 13:00:00,0.3871,0.3871,0,0,0,0,0,0
1998-01-25 14:00:00,0.2418,0.2418,0,0,0,0,0,0
1998-01-25 15:00:00,0.1288,0.1288,0,0,0,0,0,0
1998-01-25 16:00:00,0.0328,0.0328,0,0,0,0,0,0
1998-01-25 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-25 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 08:00:00,0.0281,0.0281,0,0,0,0,0,0
1998-01-26 09:00:00,0.0799,0.0799,0,0,0,0,0,0
1998-01-26 10:00:00,0.1102,0.1102,0,0,0,0,0,0
1998-01-26 11:00:00,0.1443,0.1443,0,0,0,0,0,0
1998-01-26 12:00:00,0.1714,0.1714,0,0,0,0,0,0
1998-01-26 13:00:00,0.1717,0.1717,0,0,0,0,0,0
1998-01-26 14:00:00,0.1389,0.1389,0,0,0,0,0,0
1998-01-26 15:00:00,0.0887,0.0887,0,0,0,0,0,0
1998-01-26 16:00:00,0.0339,0.0339,0,0,0,0,0,0
1998-01-26 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-26 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 08:00:00,0.0106,0.0106,0,0,0,0,0,0
1998-01-27 09:00:00,0.0415,0.0415,0,0,0,0,0,0
1998-01-27 10:00:00,0.0729,0.0729,0,0,0,0,0,0
1998-01-27 11:00:00,0.1281,0.1281,0,0,0,0,0,0
1998-01-27 12:00:00,0.2118,0.2118,0,0,0,0,0,0
1998-01-27 13:00:00,0.2074,0.2074,0,0,0,0,0,0
1998-01-27 14:00:00,0.1505,0.1505,0,0,0,0,0,0
1998-01-27 15:00:00,0.1032,0.1032,0,0,0,0,0,0
1998-01-27 16:00:00,0.0312,0.0312,0,0,0,0,0,0
1998-01-27 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-27 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 08:00:00,0.0234,0.0234,0,0,0,0,0,0
1998-01-28 09:00:00,0.0737,0.0737,0,0,0,0,0,0
1998-01-28 10:00:00,0.1433,0.1433,0,0,0,0,0,0
1998-01-28 11:00:00,0.1698,0.1698,0,0,0,0,0,0
1998-01-28 12:00:00,0.1452,0.1452,0,0,0,0,0,0
1998-01-28 13:00:00,0.115,0.115,0,0,0,0,0,0
1998-01-28 14:00:00,0.0812,0.0812,0,0,0,0,0,0
1998-01-28 15:00:00,0.054,0.054,0,0,0,0,0,0
1998-01-28 16:00:00,0.0155,0.0155,0,0,0,0,0,0
1998-01-28 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-28 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 08:00:00,0.0127,0.0127,0,0,0,0,0,0
1998-01-29 09:00:00,0.0597,0.0597,0,0,0,0,0,0
1998-01-29 10:00:00,0.1119,0.1119,0,0,0,0,0,0
1998-01-29 11:00:00,0.1883,0.1883,0,0,0,0,0,0
1998-01-29 12:00:00,0.2568,0.2568,0,0,0,0,0,0
1998-01-29 13:00:00,0.2278,0.2278,0,0,0,0,0,0
1998-01-29 14:00:00,0.1883,0.1883,0,0,0,0,0,0
1998-01-29 15:00:00,0.1188,0.1188,0,0,0,0,0,0
1998-01-29 16:00:00,0.0278,0.0278,0,0,0,0,0,0
1998-01-29 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-29 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 08:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 09:00:00,0.0255,0.0255,0,0,0,0,0,0
1998-01-30 10:00:00,0.0642,0.0642,0,0,0,0,0,0
1998-01-30 11:00:00,0.0749,0.0749,0,0,0,0,0,0
1998-01-30 12:00:00,0.0771,0.0771,0,0,0,0,0,0
1998-01-30 13:00:00,0.0782,0.0782,0,0,0,0,0,0
1998-01-30 14:00:00,0.0504,0.0504,0,0,0,0,0,0
1998-01-30 15:00:00,0.0329,0.0329,0,0,0,0,0,0
1998-01-30 16:00:00,0.016,0.016,0,0,0,0,0,0
1998-01-30 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-30 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 08:00:00,0.0073,0.0073,0,0,0,0,0,0
1998-01-31 09:00:00,0.0471,0.0471,0,0,0,0,0,0
1998-01-31 10:00:00,0.0815,0.0815,0,0,0,0,0,0
1998-01-31 11:00:00,0.107,0.107,0,0,0,0,0,0
1998-01-31 12:00:00,0.0964,0.0964,0,0,0,0,0,0
1998-01-31 13:00:00,0.0825,0.0825,0,0,0,0,0,0
1998-01-31 14:00:00,0.0719,0.0719,0,0,0,0,0,0
1998-01-31 15:00:00,0.0342,0.0342,0,0,0,0,0,0
1998-01-31 16:00:00,0.0089,0.0089,0,0,0,0,0,0
1998-01-31 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-01-31 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 08:00:00,0.0723,0.0723,0,0,0,0,0,0
1998-02-01 09:00:00,0.1732,0.1732,0,0,0,0,0,0
1998-02-01 10:00:00,0.2969,0.2969,0,0,0,0,0,0
1998-02-01 11:00:00,0.4404,0.4404,0,0,0,0,0,0
1998-02-01 12:00:00,0.4999,0.4999,0,0,0,0,0,0
1998-02-01 13:00:00,0.4646,0.4646,0,0,0,0,0,0
1998-02-01 14:00:00,0.337,0.337,0,0,0,0,0,0
1998-02-01 15:00:00,0.1689,0.1689,0,0,0,0,0,0
1998-02-01 16:00:00,0.06,0.06,0,0,0,0,0,0
1998-02-01 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-01 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 08:00:00,0.0296,0.0296,0,0,0,0,0,0
1998-02-02 09:00:00,0.0909,0.0909,0,0,0,0,0,0
1998-02-02 10:00:00,0.1797,0.1797,0,0,0,0,0,0
1998-02-02 11:00:00,0.2364,0.2364,0,0,0,0,0,0
1998-02-02 12:00:00,0.1885,0.1885,0,0,0,0,0,0
1998-02-02 13:00:00,0.1139,0.1139,0,0,0,0,0,0
1998-02-02 14:00:00,0.0664,0.0664,0,0,0,0,0,0
1998-02-02 15:00:00,0.0398,0.0398,0,0,0,0,0,0
1998-02-02 16:00:00,0.0134,0.0134,0,0,0,0,0,0
1998-02-02 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-02 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 08:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 09:00:00,0.0098,0.0098,0,0,0,0,0,0
1998-02-03 10:00:00,0.0258,0.0258,0,0,0,0,0,0
1998-02-03 11:00:00,0.034,0.034,0,0,0,0,0,0
1998-02-03 12:00:00,0.0305,0.0305,0,0,0,0,0,0
1998-02-03 13:00:00,0.0363,0.0363,0,0,0,0,0,0
1998-02-03 14:00:00,0.03,0.03,0,0,0,0,0,0
1998-02-03 15:00:00,0.0112,0.0112,0,0,0,0,0,0
1998-02-03 16:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 17:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 18:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 19:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 20:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 21:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 22:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-03 23:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 00:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 01:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 02:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 03:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 04:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 05:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 06:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 07:00:00,0.0,0.0,0,0,0,0,0,0
1998-02-04 08:00:00,0.019,0.019,0,0,0,0,0,0
1998-02-04 09:00:00,0.0824,0.0824,0,0,0,0,0,0
1998-02-04 10:00:00,0.2531,0.2531,0,0,0,0,0,0
